srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label,text_features,attack_context,multi_class_label
175.45.176.2,500,149.171.126.18,500,120,6,1.3e-05,968,0,254,0,0,0,0,297846144.0,0.0,2,0,0,0,0,0,484,0,0,0,0.0,0.0,1421927794,1421927794,0.013,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,7,3,1,1,1,1,1,Generic,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,5
175.45.176.3,46560,149.171.126.16,80,114,5,2.823146,1308,1656,254,252,4,2,5,3397.62793,4106.057617,12,8,255,255,1223320966,707863834,109,207,1,401,21192.12623,883.177125,1421927793,1421927795,256.649625,391.488281,0.193077,0.081922,0.111155,0,1,1.0,0.0,0,1,2,1,1,1,1,1,DoS,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:2.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:DoS - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:2.8s. Behavioral_Pattern: Normal_Behavior,3
175.45.176.1,34923,149.171.126.13,25,114,5,2.934965,7641,1778,62,252,10,8,9,20028.85938,4606.528809,26,20,255,255,3942901576,3930402016,294,89,0,0,6991.489093,209.212156,1421927792,1421927795,117.398598,147.617047,0.273741,0.12952,0.144221,0,1,0.0,0.0,0,1,1,2,1,1,1,1,Exploits,1,Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 Duration:2.9s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_114 Service:Service_9 Connection_State:State_5 Duration:2.9s. Behavioral_Pattern: Normal_Behavior,4
175.45.176.0,3656,149.171.126.18,1723,114,5,0.632365,1332,268,254,252,2,1,0,15168.45508,2833.806396,10,6,255,255,3626219652,636478518,133,45,0,0,3359.255703,161.211641,1421927794,1421927795,65.049333,109.467,0.205169,0.085025,0.120144,0,1,0.0,0.0,0,5,3,1,1,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.2,46178,149.171.126.13,80,114,5,1.273334,952,354,254,252,2,1,5,5384.290039,1947.642944,10,8,255,255,1390537332,1227030618,95,44,0,0,7050.795109,319.507906,1421927795,1421927796,141.364111,164.08,0.329523,0.12477,0.204753,0,1,0.0,0.0,0,1,1,2,2,1,1,2,Exploits,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Balanced_Communication Duration:1.3s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Balanced_Communication Duration:1.3s. Behavioral_Pattern: Normal_Behavior,4
175.45.176.0,65484,149.171.126.12,179,114,5,1.074021,550,354,254,252,2,1,0,3687.078857,2309.07959,10,8,255,255,2851126652,799664008,55,44,0,0,6414.025963,219.461375,1421927795,1421927796,117.022111,133.951719,0.229218,0.136358,0.09286,0,1,0.0,0.0,0,5,3,1,1,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:1.1s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:1.1s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,46920,149.171.126.18,1723,114,5,1.230242,1396,354,254,252,2,1,0,8174.001465,2015.863525,10,8,255,255,930330307,372997430,140,44,0,0,7611.95269,261.103906,1421927796,1421927797,133.956556,164.572141,0.191021,0.078226,0.112795,0,1,0.0,0.0,0,5,3,1,1,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.1,39111,149.171.126.16,8080,114,5,0.873797,14092,354,254,252,6,1,5,121858.9688,2838.187744,18,8,255,255,2793259692,3565326031,783,44,0,0,3672.113509,243.40125,1421927797,1421927798,51.399824,111.582141,0.197694,0.072036,0.125658,0,1,0.0,0.0,0,1,2,2,1,1,1,1,Exploits,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic Duration:0.9s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 High_Outbound_Traffic Duration:0.9s. Behavioral_Pattern: Normal_Behavior,4
175.45.176.2,26070,149.171.126.16,143,114,5,1.460922,880,1342,254,252,5,5,0,4517.694824,6828.564453,16,14,255,255,979507979,1233209134,55,96,0,0,4654.833317,118.152383,1421927797,1421927798,93.239864,105.736844,0.151977,0.086341,0.065636,0,1,0.0,0.0,0,7,1,2,2,1,1,1,Generic,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.5s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Generic - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.5s. Behavioral_Pattern: Normal_Behavior,5
175.45.176.0,25149,149.171.126.12,179,114,5,0.653846,574,268,254,252,2,1,0,6325.648438,2740.706299,10,6,255,255,2026355864,2941834790,57,45,0,0,3639.573968,163.222828,1421927797,1421927798,70.001,108.556398,0.186138,0.11106,0.075078,0,1,0.0,0.0,0,5,3,1,1,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.7s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.3,20031,149.171.126.11,111,120,6,1.1e-05,168,0,254,0,0,0,0,61090908.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927799,1421927799,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,2,1,1,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.0,3272,149.171.126.12,179,114,5,0.874911,622,354,254,252,2,1,0,5120.520996,2834.573975,10,8,255,255,138683765,1035439128,62,44,0,0,5736.938728,173.624437,1421927798,1421927799,97.212333,114.29243,0.127241,0.074116,0.053125,0,1,0.0,0.0,0,7,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.9s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.9s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,17518,149.171.126.18,1723,114,5,0.845067,1460,268,254,252,2,1,0,12439.25,2120.541748,10,6,255,255,3092576761,539674310,146,45,0,0,5135.382691,255.54275,1421927798,1421927799,93.896333,148.128,0.199989,0.103706,0.096283,0,1,0.0,0.0,0,7,4,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,17560,149.171.126.12,179,114,5,0.527703,718,268,254,252,2,1,0,9808.547852,3395.849609,10,6,255,255,3686988662,178454749,72,45,0,0,2973.990982,108.29093,1421927799,1421927800,52.609222,82.784398,0.189302,0.113771,0.075531,0,1,0.0,0.0,0,7,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.5s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.5s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,7576,149.171.126.18,1723,114,5,0.633047,1524,268,254,252,2,1,0,17338.36523,2830.753662,10,6,255,255,4252128653,294440208,152,45,0,0,3157.546226,159.643125,1421927799,1421927800,60.533889,113.833602,0.169974,0.063869,0.106105,0,1,0.0,0.0,0,7,4,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.1,37761,149.171.126.11,111,120,6,4e-06,168,0,254,0,0,0,0,168000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927800,1421927800,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,2,1,1,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.0,41872,149.171.126.18,1723,114,5,0.57958,1588,268,254,252,2,1,0,19738.43164,3091.894043,10,6,255,255,1564952788,2752055582,159,45,0,0,3115.386866,125.479398,1421927800,1421927801,59.008556,86.165602,0.222851,0.148741,0.07411,0,1,0.0,0.0,0,7,4,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,28874,149.171.126.12,179,114,5,0.753428,910,268,254,252,2,1,0,8696.25293,2378.462158,10,6,255,255,1886648091,2392483690,91,45,0,0,4333.374661,208.906,1421927800,1421927801,83.613556,132.665203,0.17372,0.090092,0.083628,0,1,0.0,0.0,0,7,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.8s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,1421,149.171.126.18,1723,114,5,1.168401,1652,354,254,252,2,1,0,10181.43555,2122.558838,10,8,255,255,3279585049,1189553227,165,44,0,0,7209.814894,303.1975,1421927801,1421927802,122.275,152.363141,0.147882,0.101849,0.046033,0,1,0.0,0.0,0,7,4,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,46147,149.171.126.15,80,114,5,0.989516,1174,1802,62,252,3,3,5,8707.287109,13356.02441,12,12,255,255,1079762423,4059872906,98,150,1,166,4642.928709,144.493844,1421927801,1421927802,89.946001,84.719094,0.158993,0.057596,0.101397,0,1,1.0,0.0,0,1,1,1,2,1,1,1,Exploits,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:1.0s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Exploits - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:1.0s. Behavioral_Pattern: Normal_Behavior,4
175.45.176.2,65081,149.171.126.13,179,114,5,45.564709,998,622,254,252,6,1,0,166.620178,101.482048,20,14,255,255,3834785898,1843317835,50,44,0,0,323314.3423,11877.618,1421927757,1421927803,2395.563158,3502.941,0.089123,0.026466,0.062657,0,1,0.0,0.0,0,7,6,2,3,2,2,2, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:45.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:45.6s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.2,15116,149.171.126.10,80,114,5,0.666889,904,268,254,252,2,1,5,9764.743164,2687.10376,10,6,255,255,557140385,319076393,90,45,0,0,3816.462944,194.011859,1421927802,1421927803,74.098778,119.432,0.150007,0.069094,0.080913,0,1,0.0,0.0,0,2,1,1,3,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Balanced_Communication Duration:0.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Balanced_Communication Duration:0.7s. Behavioral_Pattern: Normal_Behavior,6
175.45.176.0,29204,149.171.126.12,179,114,5,1.172256,1294,268,254,252,2,1,0,7950.481934,1528.676392,10,6,255,255,3752468952,1191341964,129,45,0,0,7375.052077,355.241188,1421927802,1421927803,130.250667,197.706,0.206549,0.138172,0.068377,0,1,0.0,0.0,0,6,3,1,1,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.1,56863,149.171.126.10,161,120,6,7e-06,138,0,254,0,0,0,10,78857144.0,0.0,2,0,0,0,0,0,69,0,0,0,0.0,0.0,1421927804,1421927804,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:Service_10 Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:Service_10 Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.0,46383,149.171.126.18,1723,114,5,1.343121,1716,268,254,252,2,1,0,9202.447266,1334.205933,10,6,255,255,2821014722,2010646617,172,45,0,0,9083.763623,433.111406,1421927803,1421927804,144.003222,247.038406,0.181065,0.107923,0.073142,0,1,0.0,0.0,0,6,4,1,1,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.3s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.3s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.2,24131,149.171.126.18,111,120,6,7e-06,168,0,254,0,0,0,0,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927805,1421927805,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,7,4,2,2,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.0,5044,149.171.126.12,179,114,5,0.949684,2062,354,254,252,2,1,0,15634.67383,2611.394775,10,8,255,255,3530884089,3673367218,206,44,0,0,6103.863728,186.814859,1421927804,1421927805,105.416889,124.12743,0.175658,0.080785,0.094873,0,1,0.0,0.0,0,6,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.9s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.9s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,8807,149.171.126.18,1723,114,5,0.670325,1780,268,254,252,2,1,0,19119.08398,2673.330078,10,6,255,255,2709190680,4090133503,178,45,0,0,4098.072425,177.309234,1421927805,1421927805,70.929,116.886,0.149276,0.085885,0.063391,0,1,0.0,0.0,0,6,4,2,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,9309,149.171.126.12,179,114,5,0.730075,3678,268,254,252,3,1,0,36949.62891,2454.542236,12,6,255,255,3336029971,491822683,307,45,0,0,3382.970799,182.886609,1421927805,1421927806,59.518637,123.323797,0.186975,0.113446,0.073529,0,1,0.0,0.0,0,6,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.7s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.3,40551,149.171.126.15,111,120,6,7e-06,168,0,254,0,0,0,0,96000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927806,1421927806,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,1,1,1,1,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_120 Service:HTTP Connection_State:State_6 Outbound_Only Very_Short_Connection High_Source_Load. Behavioral_Pattern: Potential_DoS_Outbound,6
175.45.176.0,7619,149.171.126.18,1723,114,5,0.630882,1844,268,254,252,2,1,0,21049.89453,2840.467773,10,6,255,255,891141588,3426528607,184,45,0,0,3400.667026,178.037438,1421927806,1421927806,67.454444,117.000797,0.165805,0.045871,0.119934,0,1,0.0,0.0,0,6,4,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.6s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.2,37614,149.171.126.14,80,114,5,3.360678,1310,268,254,252,6,1,5,2897.034424,533.225769,14,6,255,255,4291252155,78480172,94,45,1,0,17071.97553,1242.44,1421927804,1421927807,258.441606,654.91,0.189164,0.086122,0.103042,0,1,1.0,0.0,0,2,1,1,2,1,1,1,Reconnaissance,1,Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:3.4s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type:Reconnaissance - Network_Activity: Protocol:Protocol_114 Service:Other Connection_State:State_5 Duration:3.4s. Behavioral_Pattern: Normal_Behavior,6
175.45.176.0,7087,149.171.126.12,179,114,5,0.808876,6830,354,254,252,4,1,0,62733.96875,3065.98291,14,8,255,255,3376694868,364744927,488,44,0,0,3971.333297,178.606422,1421927807,1421927808,58.427077,99.131711,0.275979,0.114953,0.161026,0,1,0.0,0.0,0,6,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,53502,149.171.126.18,1723,114,5,0.762647,1908,268,254,252,2,1,0,18021.44531,2349.710938,10,6,255,255,2869304504,2729886740,191,45,0,0,4463.497032,220.278844,1421927807,1421927808,84.644444,133.546797,0.183906,0.094906,0.089,0,1,0.0,0.0,0,6,3,1,2,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:0.8s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,21870,149.171.126.18,1723,114,5,1.176711,1972,268,254,252,2,1,0,12067.53418,1522.888794,10,6,255,255,3549573800,2216006933,197,45,0,0,7210.591199,345.88475,1421927808,1421927809,122.517333,213.552406,0.26186,0.108942,0.152918,0,1,0.0,0.0,0,6,3,1,3,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Duration:1.2s. Behavioral_Pattern: Normal_Behavior,0
175.45.176.0,2672,149.171.126.12,179,114,5,0.805129,550,268,254,252,2,1,0,4918.466309,2225.730225,10,6,255,255,1269379274,1304830024,55,45,0,0,4574.205349,245.975375,1421927808,1421927809,89.458778,139.974203,0.197269,0.104601,0.092668,0,1,0.0,0.0,0,6,3,1,3,1,1,1, Fuzzers,1,Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.8s. Behavioral_Pattern: Normal_Behavior,MALICIOUS_ACTIVITY Type: Fuzzers - Network_Activity: Protocol:Protocol_114 Service:HTTP Connection_State:State_5 Balanced_Communication Duration:0.8s. Behavioral_Pattern: Normal_Behavior,0
